video_id,comment
gVxYewiqSNE,"Hiii bhaiya , i just need a quick HELP , i FINISHED my 2ND year and  already know  ML  .  SHOULD I GET A INTERNSHIP OR LEARN DL , NLP ??"
gVxYewiqSNE,"Hello pls make detail video/ roadmap with resources on product manager/project manager. 
It will be a great help 🙏🙏🙏"
gVxYewiqSNE,I'm  doing graduation in BA but I'm interested in IT sector I know BA is not going to work so  I did a cybersecurity professional certification course on Coursera also uploaded in LinkedIn also did a virtual internship in Forage but still I'm not getting any job
gVxYewiqSNE,I couldn’t connect MySQL database to power bi in course Pls give me solution
gVxYewiqSNE,Sir please reply kya Ai Padne Ke liye JEET/ITT DENE PADTA HAI PLEASE REPLY 😢😢😢
gVxYewiqSNE,How to contact code basics team???
gVxYewiqSNE,Really it's a grate thing . now a days in job market it is also possible. skills beats degrees. he is updated version of me . I am also learn skills after completed my 12th to become a software engineer
gVxYewiqSNE,Very proud of the young kid! Thank you @codebasics for this interview
gVxYewiqSNE,Truly inspiring!!
gVxYewiqSNE,Skill is greater than any degree
gVxYewiqSNE,"congratulations Izam for your achievement . 
however I would like to open a discussion here on the merit/demerit of skipping college and joining industry.
Pros:
1) will start earning early and big
2) early bird advantage on new tech stuff, one can jump around and be on top
3) advantage over equally capable - like, his friend who is equally capable but went to college to do B tech and after 21 years he will join industry.  by then Izam got 5 year experience and and already 2 or 3 level above him
Cons:
1) missed the college life? (is that worth enjoying? of course he missed the community living arts, sports fun )
2) companies may consider profile while considering for promotions in higher grade (above manager posts), else he need to start his own company so no one care a fish
3) he misses all career paths based on college degree, like masters and above, teaching job, and other jobs that insist degree
4) If one is self-driven they can make up to good extent on these cons. but if they are not, and just jumped to industry because you know ML, tomorrow there may be tool that eliminates the need of ML/AI engineer and then this guy doesn't know any other trade, goes off the track ( this may not happen as it is possible to just start a channel and teach people online or start or join an institute to teach new kids. since our education system is too old for industry, he still gets bandwidth), and matter of fact, those who complete college also doesnt know what they are supposed to know. so , not a big deal.
===
end of my thinking capacity 
===
please share your thoughts on this.. so after the discussion if its worth skipping college ... then.."
gVxYewiqSNE,Sir Please make video about linkedin.
gVxYewiqSNE,Can you explain about Snowflake. Thanks
gVxYewiqSNE,"Sir,as you said is correct about technical and non technical AI ,but I started and complete the syllabus but i didn't practice properly so I got frustrated here I am capable for that or not I don't understand I started this and paid the money to institute here how I take that I don't understand 😢 please tell about this"
gVxYewiqSNE,Malayali
gVxYewiqSNE,THANKS   SIR
gVxYewiqSNE,"If a guy is so much talented, then I dnt think he should be in job. Instead he should go ahead for research and contribute something valuable to the society. He also mentioned that he reads a lot of research paper and implement it.
Wait, you should not do that it’s someone else idea and when someone publish the paper he/she already would have done it. Why to reinvent the wheel and waste time?instead find the gap in the paper .
I think he should research something new and publish the paper and to do it he should go for phd . Job should not be the stopper for such kind of person"
gVxYewiqSNE,amazing inspiration.....but am also struggling with deep learning .....kindly i need help i have struggle to understand but i cant
gVxYewiqSNE,Amazing
gVxYewiqSNE,My son also joined code basics after completing 12th grade this year I am Alumni of code basics
gVxYewiqSNE,"Sir, in your premium power bi course 
Could you please upload a video on how  and when to use Calculate + Filter + ALL function together in DAX"
gVxYewiqSNE,"All the introduced aspirants in this channel are people who are able to find a job for themselves. 
They are a definitely an inspiration and share lot if stuff to other aspirants. 
Nobodies dreams are crushed here."
gVxYewiqSNE,great initiative like country India.
gVxYewiqSNE,"yes ,,,Izam has developed maturity in his young age. Not to going unnecessary in college without purpose , But as I am elder than You Izam , i recommend you new specilization are incoming have a best degree, You derseve better degree."
gVxYewiqSNE,Asset of BROTOTYPE 🤌🏻♥️
gVxYewiqSNE,"Brototype Guys Assemble 
👇 😍"
gVxYewiqSNE,Great inspiration story ❤🎉
gVxYewiqSNE,"Amazing,imagine 10 interviews in 2 months ,just think about the number of people he was competing with and their experiences"
gVxYewiqSNE,"Proud of the young chap, best wishes for you ahead. Tank you sir for bringing this story."
gVxYewiqSNE,"Instead of introducing aspirants in your channel why you can't just conjure up opportunities for them? And of course, the best way to do that is by hiring a ton of resources, right? It's so typical of you people to dangle dreams in front of aspirants only to crush them when they try to join your organization."
gVxYewiqSNE,This guy made his GitHub repositorie so artistic that recruiter are just supposed to open that and boom.. hatsoff man in such a young age you got so much professionalism and thanks to codebasics for introducing this gem here...
gVxYewiqSNE,Very Nice interview and overall chat at hand. Thank you very much for taking the time and mostley my humble thanks for sharing.
gVxYewiqSNE,Brototype
gVxYewiqSNE,Krish Naik ❤❤❤❤❤
gVxYewiqSNE,Of course. college degrees are useless till the time they don't keep update it with the current market
gVxYewiqSNE,what's his package?
gVxYewiqSNE,ML engineer cours
gVxYewiqSNE,malayali
gVxYewiqSNE,3rd comment
gVxYewiqSNE,"Only supporters can assemble here ....❤

👇"
gVxYewiqSNE,waiting for this since he posted on linkedin thanks for bringing him here
-jLoinh3f-A,"Participation Link : https://tinyurl.com/452tr6hh
 
As per youtube policy links are not clickable so you can copy paste in the laptop and use it."
-jLoinh3f-A,Do we have solution of this project.
-jLoinh3f-A,Sir we cannot  copy the link
-jLoinh3f-A,Hey codebasics team please include resume project challenge on Machine Learning or Deep Learning in future
4i_JxLJLzv8,"Kuch nhi hota, I have wasted my 8 month's"
4i_JxLJLzv8,❤
4i_JxLJLzv8,Those who are having grip on fundamentals will succeed at any time
4i_JxLJLzv8,Correct..choosing only one tool and getting expertise on that is more important rather than having less knowledge on 2-3 tools
4i_JxLJLzv8,"Actually, nowadays even for internships, companies are demanding a lot more than just one single tool. 
So I believe, it's not just students who don't wanna master one, it's today's meta that made them so."
4i_JxLJLzv8,"Moral of the video is.....

Focus on the quality not on quantity.....😊"
4i_JxLJLzv8,Thank you.
daD7M8UWGPA,❤good
daD7M8UWGPA,100% correct
daD7M8UWGPA,I think of myself...
R_3tMiBPFD0,"Link : https://tinyurl.com/26dc3kmp

As per YouTube policy links are not clickable so you can copy paste in the laptop and use it."
R_3tMiBPFD0,@codebasics I want internship in your company
R_3tMiBPFD0,Where can get the full course?
R_3tMiBPFD0,"hey! as someone working on AI platforms, here's my quick take on getting started:

1. fundamentals first: python + basic ML concepts
2. dive into transformers architecture (crucial rn)
3. learn RAG and fine-tuning
4. get hands-on w/ popular frameworks (pytorch/tensorflow)
5. experiment w/ different models

pro tip: dont get caught up in trying to learn everything. the field moves super fast - focus on core concepts + practical experience. we use jenova ai internally for quick prototyping/testing different models, helps save tons of time vs setting up everything from scratch

keep it practical and have fun building! 🚀"
R_3tMiBPFD0,Bal
R_3tMiBPFD0,Hallo can u guide me for same
R_3tMiBPFD0,Sir please help me
R_3tMiBPFD0,Sir link dm please
R_3tMiBPFD0,Minimum requirements in a laptop for ai ml
R_3tMiBPFD0,I am 1st year student #fresher in btech AI . What skills should I develop?
R_3tMiBPFD0,Can you help please 🙏 sir
R_3tMiBPFD0,Sir can you discuss about AI in detail I am very interested in AI
R_3tMiBPFD0,V
R_3tMiBPFD0,Very interesting !
R_3tMiBPFD0,Hi  ! very interesting !
R_3tMiBPFD0,"The AI agent performs tasks efficiently with minimal lag, ensuring that users can rely on it for timely execution of their requests. #smythos #aitool"
R_3tMiBPFD0,"Hi Sir,
When are you going to launch Data Science bootcamp? 
I am really excited for this course"
TbT68qVSFeA,Dont elaborate small things and try hard to make 5 points..chill power bi is very small tool and lot more are there other than this
TbT68qVSFeA,Plz make same type of video for data Analyst
TbT68qVSFeA,Who is sohail😂
TbT68qVSFeA,👍
XRDD_Mm01sU,Sir I wanna talk to you regarding bootcamp. How should  I connect with you?
XRDD_Mm01sU,Would you be able to conduct a session on building a portfolio website and hosting it on GitHub Pages?
XRDD_Mm01sU,Me struggling to get a job on tableau in the middle of powerbi boom... 🫠
S_e80e2ZYDg,If we are targeting for Data engineering domain what should we have to do focus
S_e80e2ZYDg,Nice information
S_e80e2ZYDg,Can you please share source to learn python
S_e80e2ZYDg,If I want only Web development so which one python subjects focuses on
S_e80e2ZYDg,Thanks for the tip brother 😊
XdcdRIuD298,Having cold feet.....
XdcdRIuD298,What about Power bi ?
XdcdRIuD298,I would invite Generative AI in 2027
XdcdRIuD298,"What’s wrong in joining courses giving referrals and good placement recorded like scaler academy, their credentials look awesome"
XdcdRIuD298,"Would Invite Power Bi, Figma and Mid journey as the choir.

Main guests would be BS CS, MS AI and MS Data Analytics.

My best man would be YouTube"
XdcdRIuD298,Sorry i am already Married
XdcdRIuD298,All invited folks are with me 😅
XdcdRIuD298,I would also like to invite Ms Excel.
XdcdRIuD298,You forgot to invite deep learning
